FECHA;CIERRE;APERTURA;MAX;MIN;Vol.
05.07.2010;9281.5;9.247.30;9.367.30;9.202.00;153.61M
02.07.2010;9250.8;9.228.00;9.434.30;9.158.70;209.53M
01.07.2010;9178.2;9.041.70;9.341.00;8.977.70;277.68M
30.06.2010;9263.4;9.212.10;9.407.40;9.122.60;279.91M
29.06.2010;9160.4;9.525.40;9.544.90;9.160.40;247.66M
28.06.2010;9688.5;9.612.40;9.705.20;9.490.10;186.72M
25.06.2010;9535;9.576.40;9.677.60;9.451.50;229.34M
24.06.2010;9586.5;9.953.70;9.969.80;9.549.30;221.76M
23.06.2010;9886;9.896.60;10.031.30;9.824.70;186.33M
22.06.2010;10016.1;10.020.70;10.071.70;9.872.00;225.62M
21.06.2010;10071.9;10.127.70;10.209.50;10.016.00;203.96M
18.06.2010;9971.8;9.774.80;10.051.80;9.773.60;398.79M
17.06.2010;9755.1;9.671.00;9.841.30;9.650.90;239.36M
16.06.2010;9683.3;9.803.90;9.838.80;9.572.20;250.80M
15.06.2010;9742;9.475.80;9.764.90;9.414.00;256.96M
14.06.2010;9584;9.662.00;9.690.70;9.483.70;265.71M
11.06.2010;9561.7;9.276.00;9.648.70;9.265.70;422.40M
10.06.2010;9198.2;8.807.80;9.242.60;8.712.30;291.72M
09.06.2010;8868.7;8.725.90;8.868.70;8.610.60;273.07M
08.06.2010;8669.8;8.880.40;8.888.90;8.563.60;263.26M
07.06.2010;8795.3;8.825.20;8.962.60;8.664.00;244.84M
04.06.2010;8923.4;9.289.60;9.315.10;8.881.70;324.04M
03.06.2010;9276.2;9.469.70;9.488.80;9.258.30;209.29M
02.06.2010;9268;9.212.10;9.304.50;9.031.90;229.31M
01.06.2010;9299.7;9.282.20;9.356.20;9.019.40;241.67M
31.05.2010;9359.4;9.346.10;9.403.80;9.328.40;114.24M
28.05.2010;9425.5;9.452.10;9.492.10;9.372.20;237.54M
27.05.2010;9334.9;9.129.50;9.395.10;8.906.80;351.37M
26.05.2010;9042.6;9.156.00;9.241.80;9.042.60;329.13M
25.05.2010;9004.4;8.969.90;9.027.40;8.812.10;342.28M
24.05.2010;9287.9;9.514.80;9.552.30;9.169.80;184.35M
21.05.2010;9407.3;9.288.50;9.443.50;9.005.90;468.41M
20.05.2010;9270.5;9.471.70;9.564.10;9.037.50;323.50M
19.05.2010;9376.5;9.430.30;9.518.40;9.233.20;292.52M
18.05.2010;9627.6;9.480.90;9.716.80;9.419.60;280.33M
17.05.2010;9286.1;9.224.30;9.488.40;9.140.50;-
14.05.2010;9314.7;9.891.10;9.896.80;9.192.60;-
13.05.2010;9977.5;10.222.50;10.222.50;9.846.30;-
12.05.2010;10089.8;9.927.90;10.284.90;9.812.20;-
11.05.2010;10008.6;10.056.70;10.146.80;9.731.30;-
10.05.2010;10351.9;9.059.20;10.351.90;9.058.60;-
07.05.2010;9046.1;9.175.40;9.568.80;8.925.90;-
06.05.2010;9352.6;9.539.20;9.837.50;9.267.50;-
05.05.2010;9635.2;9.864.60;9.904.50;9.505.70;-
04.05.2010;9859.1;10.363.60;10.411.80;9.812.80;-
03.05.2010;10422.8;10.426.20;10.452.20;10.272.00;-
30.04.2010;10492.2;10.477.10;10.648.60;10.382.20;-
29.04.2010;10441;10.190.70;10.511.30;10.138.60;-
28.04.2010;10167;10.350.80;10.480.30;10.077.90;-
27.04.2010;10480.9;10.884.60;10.904.50;10.480.90;-
26.04.2010;10939.3;11.042.70;11.092.60;10.837.80;-
23.04.2010;10918.2;10.833.20;11.027.30;10.759.70;-
22.04.2010;10821.9;11.045.10;11.079.20;10.753.40;-
21.04.2010;11064.7;11.328.50;11.337.30;11.041.80;-
20.04.2010;11305.6;11.256.30;11.334.70;11.140.10;-
19.04.2010;11199.5;11.155.50;11.264.10;11.118.20;-
16.04.2010;11259.7;11.441.70;11.546.90;11.210.50;-
15.04.2010;11523.5;11.533.10;11.543.90;11.372.00;-
14.04.2010;11503.7;11.519.60;11.566.10;11.460.20;-
13.04.2010;11461;11.415.80;11.535.70;11.403.50;-
12.04.2010;11460.8;11.468.00;11.554.80;11.416.10;-
09.04.2010;11394.2;11.161.10;11.408.50;11.139.50;-
08.04.2010;11076.3;11.134.00;11.153.00;10.977.00;-
07.04.2010;11191.3;11.152.30;11.235.70;11.083.20;-
06.04.2010;11160.6;11.143.20;11.185.10;10.968.20;-
01.04.2010;11067.9;10.950.40;11.067.90;10.893.00;-
31.03.2010;10871.3;10.942.80;11.014.80;10.774.00;-
30.03.2010;10980.7;11.133.60;11.157.00;10.968.00;-
29.03.2010;11091;11.108.20;11.166.40;11.013.00;-
26.03.2010;11071.1;11.054.10;11.124.00;11.004.00;-
25.03.2010;11091.4;10.908.50;11.092.80;10.825.90;-
24.03.2010;10866.3;11.027.00;11.041.10;10.747.50;-
23.03.2010;10996.2;10.884.50;11.013.90;10.864.80;-
22.03.2010;10861.9;10.959.60;10.960.40;10.694.20;-
19.03.2010;10990.8;11.132.40;11.141.40;10.929.60;-
18.03.2010;11073.5;11.119.60;11.156.40;11.021.30;-
17.03.2010;11166.8;11.128.00;11.190.00;11.090.40;-
16.03.2010;11059.3;11.028.60;11.061.80;10.921.10;-
15.03.2010;10957.8;11.069.90;11.078.30;10.932.20;-
12.03.2010;11077;11.078.90;11.181.30;11.049.40;-
11.03.2010;11045.4;11.076.20;11.128.00;10.988.30;-
10.03.2010;11121;11.018.30;11.121.00;10.976.80;-
09.03.2010;11002.8;11.101.10;11.108.60;10.911.10;-
08.03.2010;11078.3;11.103.10;11.123.80;11.031.70;-
05.03.2010;11019.8;10.780.10;11.032.80;10.718.60;-
04.03.2010;10745.3;10.595.60;10.814.60;10.577.10;-
03.03.2010;10664.5;10.485.10;10.679.50;10.411.80;-
02.03.2010;10521.5;10.441.80;10.532.90;10.339.30;-
01.03.2010;10434.9;10.434.70;10.504.90;10.287.60;-
26.02.2010;10333.6;10.243.40;10.345.20;10.118.40;-
25.02.2010;10126.2;10.195.60;10.312.40;10.047.20;-
24.02.2010;10254;10.304.70;10.333.80;10.089.40;-
23.02.2010;10312.9;10.597.60;10.638.60;10.267.50;-
22.02.2010;10570.5;10.752.50;10.773.60;10.541.10;-
19.02.2010;10676.7;10.472.40;10.676.70;10.404.00;-
18.02.2010;10574.2;10.466.70;10.574.20;10.417.90;-
17.02.2010;10498.6;10.470.90;10.551.50;10.426.50;-
16.02.2010;10393.9;10.397.90;10.430.50;10.230.40;-
15.02.2010;10293.6;10.298.50;10.386.80;10.240.30;-
12.02.2010;10224.9;10.393.90;10.409.80;10.149.20;-
11.02.2010;10281.7;10.554.50;10.557.40;10.162.70;-
10.02.2010;10455;10.383.10;10.543.10;10.358.90;-
09.02.2010;10275.4;10.160.80;10.339.20;10.084.90;-
08.02.2010;10206.3;10.132.10;10.259.20;9.970.90;-
05.02.2010;10103.3;10.123.30;10.277.50;9.916.60;-
04.02.2010;10241.7;10.882.30;10.920.10;10.220.70;-
03.02.2010;10888.4;11.189.60;11.201.60;10.867.80;-
02.02.2010;11140.9;11.022.40;11.158.40;10.945.50;-
01.02.2010;10995.2;10.852.40;11.033.70;10.839.40;-
29.01.2010;10947.7;10.904.00;11.045.30;10.821.20;-
28.01.2010;10829.3;11.154.90;11.200.50;10.829.30;-
27.01.2010;11042.2;11.199.50;11.203.90;10.997.70;-
26.01.2010;11347.3;11.158.80;11.385.50;11.140.40;-
25.01.2010;11249.3;11.275.40;11.383.30;11.223.70;-
22.01.2010;11373.4;11.410.00;11.423.50;11.204.50;-
21.01.2010;11444;11.771.80;11.788.80;11.414.10;-
20.01.2010;11709;11.987.30;12.039.00;11.642.50;-
19.01.2010;12022.6;11.850.40;12.049.20;11.772.50;-
18.01.2010;11870.7;11.888.50;11.897.70;11.788.80;-
15.01.2010;11845;12.028.50;12.085.30;11.818.60;-
14.01.2010;11999.8;12.049.10;12.050.40;11.902.30;-
13.01.2010;11958.3;11.923.00;12.027.20;11.909.60;-
12.01.2010;11966.1;12.094.40;12.134.20;11.941.10;-
11.01.2010;12074.5;12.192.50;12.233.90;12.066.10;-
08.01.2010;12163;12.218.00;12.232.20;12.079.90;-
07.01.2010;12166.3;12.163.00;12.199.70;12.079.10;-
06.01.2010;12222.5;12.216.40;12.230.70;12.147.60;-
05.01.2010;12204.4;12.141.80;12.240.50;12.139.80;-
04.01.2010;12145.1;11.986.50;12.145.10;11.986.10;-
30.12.2009;11940;12.018.40;12.020.10;11.923.00;-
29.12.2009;12035.1;12.034.70;12.056.50;11.985.20;-
28.12.2009;12023.2;12.014.00;12.070.90;11.995.70;-
23.12.2009;11967.5;11.957.10;11.990.40;11.916.40;-
22.12.2009;11890.8;11.810.20;11.943.40;11.810.00;-
21.12.2009;11830.8;11.696.90;11.843.00;11.656.80;-
18.12.2009;11645;11.709.60;11.814.10;11.622.60;-
17.12.2009;11696.9;11.764.40;11.820.50;11.648.60;-
16.12.2009;11863.2;11.747.10;11.875.20;11.739.70;-
15.12.2009;11735.5;11.696.70;11.757.50;11.592.40;-
14.12.2009;11705.9;11.705.40;11.748.90;11.645.50;-
11.12.2009;11616;11.610.50;11.676.70;11.598.30;-
10.12.2009;11594.7;11.535.10;11.610.40;11.468.70;-
09.12.2009;11541.2;11.771.70;11.833.70;11.497.40;-
08.12.2009;11808.9;11.957.30;12.035.00;11.758.40;-
07.12.2009;12011.8;11.975.80;12.065.00;11.930.50;-
04.12.2009;12032.2;11.864.40;12.055.30;11.831.60;-
03.12.2009;11905.3;11.969.00;11.998.30;11.881.30;-
02.12.2009;11868.8;11.856.70;11.930.50;11.788.20;-
01.12.2009;11862.1;11.746.20;11.878.20;11.735.90;-
30.11.2009;11644.7;11.839.40;11.874.60;11.603.60;-
27.11.2009;11776.8;11.431.40;11.829.20;11.415.80;-
26.11.2009;11657.5;11.894.20;11.904.50;11.639.20;-
25.11.2009;11965.8;12.004.10;12.021.50;11.900.60;-
24.11.2009;11905.2;11.832.80;11.973.00;11.808.00;-
23.11.2009;11940.5;11.845.90;11.975.90;11.832.90;-
20.11.2009;11719.3;11.888.90;11.942.20;11.702.20;-
19.11.2009;11846.2;12.028.40;12.029.70;11.817.00;-
18.11.2009;12034.4;12.004.00;12.102.60;11.999.30;-
17.11.2009;11959.4;11.964.90;12.016.10;11.928.60;-
16.11.2009;11986.9;11.943.00;12.007.10;11.910.10;-
13.11.2009;11867;11.835.30;11.868.60;11.754.10;-
12.11.2009;11834.5;11.790.20;11.916.40;11.757.40;-
11.11.2009;11801.4;11.822.90;11.893.60;11.784.90;-
10.11.2009;11814;11.807.40;11.891.90;11.777.80;-
09.11.2009;11816.8;11.654.70;11.816.80;11.653.80;-
06.11.2009;11580.6;11.518.00;11.627.70;11.391.60;-
05.11.2009;11548.9;11.313.90;11.621.10;11.249.60;-
04.11.2009;11387.7;11.308.70;11.398.80;11.286.00;-
03.11.2009;11242.4;11.328.50;11.358.40;11.179.90;-
02.11.2009;11465.8;11.354.00;11.514.80;11.344.30;-
30.10.2009;11414.8;11.689.00;11.761.10;11.366.20;-
29.10.2009;11683.4;11.398.70;11.690.40;11.357.70;-
28.10.2009;11429.8;11.588.00;11.600.00;11.378.80;-
27.10.2009;11634;11.590.40;11.679.30;11.546.40;-
26.10.2009;11622.6;11.796.80;11.833.20;11.583.80;-
23.10.2009;11739.8;11.911.00;11.960.40;11.733.40;-
22.10.2009;11828.6;11.713.00;11.855.50;11.686.30;-
21.10.2009;11875.2;11.786.60;11.911.40;11.644.90;-
20.10.2009;11790.2;11.945.70;11.951.80;11.782.60;-
19.10.2009;11885.3;11.747.70;11.907.00;11.730.50;-
16.10.2009;11676.4;11.889.40;11.952.90;11.611.50;-
15.10.2009;11849.7;11.900.30;11.942.80;11.792.80;-
14.10.2009;11870.9;11.714.20;11.881.70;11.713.10;-
13.10.2009;11608.3;11.717.00;11.735.70;11.542.10;-
12.10.2009;11748.8;11.760.70;11.870.30;11.734.10;-
09.10.2009;11743.2;11.809.00;11.907.50;11.691.80;-
08.10.2009;11814.3;11.857.80;11.905.70;11.753.10;-
07.10.2009;11721.4;11.821.90;11.854.30;11.671.30;-
06.10.2009;11817.1;11.594.70;11.836.00;11.591.80;-
05.10.2009;11557;11.322.20;11.579.00;11.271.00;-
02.10.2009;11326.7;11.385.40;11.427.80;11.268.50;-
01.10.2009;11518.2;11.766.60;11.851.10;11.511.40;-
30.09.2009;11756.1;11.870.00;11.929.50;11.628.90;-
29.09.2009;11853.7;11.933.50;11.938.20;11.801.70;-
28.09.2009;11891.2;11.622.00;11.891.20;11.541.20;-
25.09.2009;11643.8;11.692.80;11.712.50;11.561.00;-
24.09.2009;11695.9;11.808.00;11.900.90;11.640.80;-
23.09.2009;11853.3;11.813.10;11.879.60;11.801.10;-
22.09.2009;11816.7;11.784.20;11.899.30;11.771.60;-
21.09.2009;11727.4;11.772.30;11.774.00;11.623.00;-
18.09.2009;11777.3;11.728.60;11.837.70;11.718.20;-
17.09.2009;11771;11.836.80;11.836.80;11.687.30;-
16.09.2009;11746.9;11.657.50;11.800.00;11.648.80;-
15.09.2009;11593.3;11.520.70;11.631.80;11.481.00;-
14.09.2009;11492.6;11.343.50;11.517.10;11.283.00;-
11.09.2009;11452.6;11.388.40;11.531.40;11.387.40;-
10.09.2009;11340.8;11.514.10;11.516.70;11.260.00;-
09.09.2009;11462;11.325.00;11.469.90;11.319.30;-
08.09.2009;11366.6;11.425.40;11.463.70;11.319.90;-
07.09.2009;11388.6;11.328.20;11.416.50;11.319.70;-
04.09.2009;11222.7;11.088.20;11.222.70;11.064.70;-
03.09.2009;11018.1;11.022.70;11.109.20;10.969.40;-
02.09.2009;10999.7;11.126.60;11.138.80;10.874.40;-
01.09.2009;11173;11.434.00;11.443.00;11.167.60;-
31.08.2009;11365.1;11.359.80;11.481.40;11.342.90;-
28.08.2009;11442.7;11.419.40;11.522.80;11.395.80;-
27.08.2009;11356.9;11.342.70;11.422.70;11.293.80;-
26.08.2009;11376.4;11.400.70;11.446.10;11.319.00;-
25.08.2009;11427.8;11.255.40;11.433.20;11.219.50;-
24.08.2009;11303.8;11.239.80;11.349.20;11.189.70;-
21.08.2009;11161;10.880.10;11.193.90;10.847.70;-
20.08.2009;10892.5;10.804.80;10.918.00;10.795.10;-
19.08.2009;10695.5;10.616.90;10.749.20;10.511.90;-
18.08.2009;10708.3;10.626.50;10.708.30;10.599.20;-
17.08.2009;10598.5;10.857.40;10.857.40;10.537.90;-
14.08.2009;10901.9;11.055.50;11.120.70;10.852.80;-
13.08.2009;11046.8;10.942.50;11.144.10;10.925.80;-
12.08.2009;10933.8;10.808.20;10.955.90;10.737.70;-
11.08.2009;10831.9;10.947.90;11.011.30;10.786.00;-
10.08.2009;10923;10.934.20;10.934.20;10.848.20;-
07.08.2009;10947.6;10.738.70;10.984.00;10.713.20;-
06.08.2009;10776;10.808.70;10.849.90;10.730.20;-
05.08.2009;10704.4;10.880.60;10.922.50;10.672.60;-
04.08.2009;10876.8;10.905.70;10.905.70;10.758.20;-
03.08.2009;10901;10.809.90;10.952.70;10.800.10;-
31.07.2009;10855.1;10.841.50;10.932.90;10.778.30;-
30.07.2009;10874.4;10.743.20;10.895.30;10.663.00;-
29.07.2009;10661.6;10.648.90;10.743.30;10.598.70;-
28.07.2009;10664;10.614.30;10.737.60;10.600.40;-
27.07.2009;10591.7;10.535.90;10.638.70;10.488.20;-
24.07.2009;10438.6;10.360.90;10.496.80;10.343.00;-
23.07.2009;10369.8;10.176.70;10.403.00;10.170.80;-
22.07.2009;10153.4;10.123.30;10.153.40;10.046.60;-
21.07.2009;10122.2;10.163.00;10.222.70;10.095.80;-
20.07.2009;10142.8;10.136.90;10.163.70;10.078.70;-
17.07.2009;10041.9;10.049.30;10.125.80;9.962.90;-
16.07.2009;9997.6;9.887.70;10.069.30;9.855.10;-
15.07.2009;9905.3;9.687.10;9.905.30;9.670.80;-
14.07.2009;9634;9.612.60;9.676.10;9.551.70;-
13.07.2009;9567.4;9.295.30;9.579.30;9.241.20;-
10.07.2009;9344.9;9.382.30;9.431.00;9.324.60;-
09.07.2009;9443.1;9.400.30;9.517.70;9.390.30;-
08.07.2009;9360.6;9.461.80;9.503.50;9.326.00;-
07.07.2009;9520;9.597.80;9.683.30;9.506.60;-
06.07.2009;9569;9.627.60;9.634.10;9.469.30;-
03.07.2009;9707.8;9.696.80;9.723.80;9.591.00;-
02.07.2009;9643.5;9.857.80;9.922.30;9.643.50;-
01.07.2009;9903.7;9.798.10;9.929.40;9.792.50;-
30.06.2009;9787.8;9.889.80;9.890.60;9.728.30;-
29.06.2009;9845.7;9.642.40;9.854.20;9.632.80;-
26.06.2009;9686.9;9.717.90;9.789.40;9.625.00;-
25.06.2009;9667.2;9.618.60;9.714.90;9.470.80;-
24.06.2009;9617.6;9.389.60;9.641.20;9.313.30;-
23.06.2009;9348.7;9.305.10;9.413.30;9.285.00;-
22.06.2009;9338.5;9.566.80;9.566.80;9.331.40;-
19.06.2009;9580.9;9.373.60;9.603.70;9.350.70;-
18.06.2009;9384;9.309.10;9.414.20;9.218.90;-
17.06.2009;9283.2;9.451.40;9.471.50;9.200.70;-
16.06.2009;9497.9;9.540.30;9.588.00;9.495.00;-
15.06.2009;9518.7;9.673.50;9.679.40;9.494.60;-
12.06.2009;9714.4;9.688.30;9.741.20;9.651.80;-
11.06.2009;9708.4;9.624.80;9.738.60;9.618.90;-
10.06.2009;9627.6;9.618.70;9.706.40;9.605.90;-
09.06.2009;9497.7;9.460.30;9.536.20;9.435.80;-
08.06.2009;9396.2;9.485.00;9.498.50;9.341.90;-
05.06.2009;9519;9.505.90;9.626.60;9.455.20;-
04.06.2009;9454.6;9.484.50;9.530.50;9.375.30;-
03.06.2009;9464.8;9.706.70;9.713.60;9.426.50;-
02.06.2009;9664.8;9.566.10;9.708.80;9.554.40;-
01.06.2009;9630.9;9.554.80;9.671.60;9.538.50;-
29.05.2009;9424.3;9.519.30;9.555.60;9.413.10;-
28.05.2009;9435.5;9.407.00;9.496.00;9.368.50;-
27.05.2009;9510.8;9.449.00;9.522.00;9.422.90;-
26.05.2009;9405.7;9.294.70;9.438.80;9.209.60;-
25.05.2009;9347.4;9.336.80;9.371.70;9.175.60;-
22.05.2009;9308.6;9.250.10;9.378.20;9.206.40;-
21.05.2009;9225.3;9.282.40;9.299.90;9.180.60;-
20.05.2009;9389.4;9.356.90;9.449.40;9.261.10;-
19.05.2009;9341.6;9.251.70;9.387.30;9.232.80;-
18.05.2009;9159.3;8.879.50;9.163.20;8.828.50;-
15.05.2009;8978.6;9.035.40;9.085.00;8.922.10;-
14.05.2009;8984.2;8.979.30;9.002.70;8.838.50;-
13.05.2009;9000.6;9.320.10;9.351.20;8.982.50;-
12.05.2009;9269;9.196.90;9.377.80;9.181.90;-
11.05.2009;9316.8;9.457.60;9.460.30;9.232.20;-
08.05.2009;9408.1;9.310.10;9.443.70;9.278.60;-
07.05.2009;9228.9;9.292.20;9.443.90;9.175.90;-
06.05.2009;9229;9.119.70;9.272.90;9.086.60;-
05.05.2009;9136.7;9.065.20;9.195.60;9.037.50;-
04.05.2009;9074.7;9.048.10;9.096.00;8.927.60;-
30.04.2009;9038;8.986.90;9.100.80;8.957.30;-
29.04.2009;8891.3;8.730.10;8.933.60;8.697.00;-
28.04.2009;8656.3;8.619.20;8.706.90;8.503.70;-
27.04.2009;8777;8.739.90;8.799.80;8.633.80;-
24.04.2009;8888.2;8.768.70;8.905.20;8.730.80;-
23.04.2009;8769.2;8.777.80;8.876.30;8.717.70;-
22.04.2009;8834.1;8.608.20;8.838.60;8.547.30;-
21.04.2009;8615.8;8.706.70;8.758.80;8.413.60;-
20.04.2009;8718.2;8.988.30;9.018.10;8.672.00;-
17.04.2009;9030.9;8.898.30;9.030.90;8.803.00;-
16.04.2009;8874.5;8.790.90;8.925.80;8.703.80;-
15.04.2009;8711.9;8.748.30;8.825.30;8.662.90;-
14.04.2009;8834.8;8.688.30;8.862.90;8.677.50;-
09.04.2009;8704.8;8.457.60;8.714.00;8.400.10;-
08.04.2009;8404.7;8.210.80;8.415.30;8.175.10;-
07.04.2009;8346;8.403.00;8.455.70;8.247.60;-
06.04.2009;8321.1;8.435.00;8.502.20;8.224.50;-
03.04.2009;8319.9;8.280.60;8.410.70;8.245.30;-
02.04.2009;8334.7;8.115.80;8.347.40;8.102.70;-
01.04.2009;7961;7.761.30;8.002.00;7.637.20;-
31.03.2009;7815;7.644.30;7.815.00;7.639.70;-
30.03.2009;7601.1;7.782.20;7.788.00;7.589.10;-
27.03.2009;7927.6;8.043.50;8.113.40;7.911.70;-
26.03.2009;8076.2;8.107.60;8.109.90;7.973.70;-
25.03.2009;8072.4;7.952.70;8.121.70;7.947.60;-
24.03.2009;7989.5;8.093.20;8.106.10;7.902.30;-
23.03.2009;7952.3;7.838.50;7.972.40;7.783.30;-
20.03.2009;7710;7.640.10;7.710.00;7.527.20;-
19.03.2009;7701.6;7.736.70;7.845.60;7.675.30;-
18.03.2009;7661.6;7.739.20;7.812.40;7.552.70;-
17.03.2009;7645.3;7.604.80;7.715.70;7.530.40;-
16.03.2009;7636.9;7.546.60;7.647.40;7.531.60;-
13.03.2009;7427.8;7.492.50;7.543.20;7.376.00;-
12.03.2009;7340.5;7.142.80;7.340.50;7.008.60;-
11.03.2009;7204.7;7.143.00;7.357.10;7.063.30;-
10.03.2009;7153.3;6.808.10;7.153.30;6.771.70;-
09.03.2009;6817.4;6.965.40;6.970.00;6.702.60;-
06.03.2009;6936.9;7.061.90;7.086.80;6.883.30;-
05.03.2009;7025.9;7.295.30;7.297.00;7.025.90;-
04.03.2009;7357.5;7.295.50;7.390.70;7.257.40;-
03.03.2009;7219.4;7.315.90;7.359.20;7.199.10;-
02.03.2009;7270.5;7.428.60;7.464.30;7.270.50;-
27.02.2009;7620.9;7.731.90;7.736.30;7.522.10;-
26.02.2009;7811.7;7.571.20;7.862.00;7.564.80;-
25.02.2009;7512.1;7.625.60;7.642.80;7.385.00;-
24.02.2009;7483.4;7.436.80;7.547.20;7.403.60;-
23.02.2009;7540.4;7.729.10;7.781.00;7.514.90;-
20.02.2009;7603.6;7.740.00;7.760.10;7.601.80;-
19.02.2009;7875.9;7.903.30;7.964.30;7.822.10;-
18.02.2009;7861.4;7.890.00;7.910.40;7.707.00;-
17.02.2009;7843.2;7.988.00;8.006.10;7.783.80;-
16.02.2009;8075;8.206.00;8.228.90;8.075.00;-
13.02.2009;8265.5;8.291.30;8.393.80;8.254.90;-
12.02.2009;8200.9;8.302.30;8.327.40;8.116.60;-
11.02.2009;8355.8;8.330.20;8.388.30;8.246.30;-
10.02.2009;8397.3;8.523.40;8.653.80;8.390.40;-
09.02.2009;8584.8;8.495.00;8.601.00;8.462.60;-
06.02.2009;8544.7;8.498.30;8.608.70;8.411.40;-
05.02.2009;8440.2;8.333.10;8.452.90;8.209.20;-
04.02.2009;8495.4;8.413.20;8.547.60;8.285.90;-
03.02.2009;8361.9;8.294.80;8.365.90;8.180.30;-
02.02.2009;8233.4;8.275.40;8.316.10;8.118.30;-
30.01.2009;8450.4;8.456.70;8.511.90;8.326.40;-
29.01.2009;8477.4;8.650.30;8.665.00;8.403.10;-
28.01.2009;8701.5;8.413.50;8.733.30;8.396.30;-
27.01.2009;8349.5;8.408.20;8.410.60;8.169.00;-
26.01.2009;8375.2;8.106.50;8.420.50;8.091.50;-
23.01.2009;8172.8;8.152.60;8.208.30;7.981.70;-
22.01.2009;8159.3;8.381.00;8.451.20;8.117.10;-
21.01.2009;8230.7;8.212.40;8.388.90;8.077.10;-
20.01.2009;8276.5;8.462.50;8.617.30;8.223.70;-
19.01.2009;8494.8;8.739.10;8.788.30;8.389.90;-
16.01.2009;8620.1;8.778.30;8.884.00;8.620.10;-
15.01.2009;8611.1;8.685.90;8.735.80;8.500.40;-
14.01.2009;8692.7;9.132.10;9.138.30;8.594.20;-
13.01.2009;9057.3;9.098.80;9.111.60;8.920.20;-
12.01.2009;9199.9;9.329.50;9.350.60;9.179.20;-
09.01.2009;9378.5;9.527.70;9.529.00;9.309.50;-
08.01.2009;9469.5;9.452.70;9.576.10;9.357.70;-
07.01.2009;9570;9.726.20;9.726.20;9.503.80;-
06.01.2009;9724;9.677.10;9.800.00;9.617.80;-
05.01.2009;9644.1;9.543.40;9.644.10;9.506.30;-
02.01.2009;9486.3;9.262.00;9.486.30;9.219.10;-
30.12.2008;9195.8;9.081.80;9.195.80;9.068.10;-
29.12.2008;9017.7;9.081.00;9.138.20;8.955.30;-
23.12.2008;9068.5;9.075.30;9.186.80;9.040.80;-
22.12.2008;9098.9;9.232.30;9.234.60;9.095.20;-
19.12.2008;9268.4;9.152.00;9.332.90;9.099.30;-
18.12.2008;9257.8;9.219.60;9.327.90;9.202.30;-
17.12.2008;9196.9;9.281.50;9.282.90;9.047.40;-
16.12.2008;9167.7;9.010.40;9.167.70;8.995.50;-
15.12.2008;9023.9;8.994.30;9.111.90;8.930.00;-
12.12.2008;8975.5;8.881.00;8.975.50;8.711.00;-
11.12.2008;9182.6;9.140.50;9.249.40;9.020.00;-
10.12.2008;9152.4;9.070.00;9.162.90;8.975.10;-
09.12.2008;9063.1;8.973.00;9.125.80;8.894.90;-
08.12.2008;9036.5;8.893.50;9.062.00;8.825.20;-
05.12.2008;8491.2;8.696.40;8.743.30;8.409.30;-
04.12.2008;8836.1;8.815.10;9.113.20;8.699.60;-
03.12.2008;8879.9;8.781.90;8.927.00;8.646.10;-
02.12.2008;8834.7;8.359.50;8.834.70;8.293.20;-
01.12.2008;8510.5;8.914.00;8.914.40;8.423.90;-
28.11.2008;8910.6;8.885.80;8.920.50;8.726.20;-
27.11.2008;8849.3;8.727.50;8.862.20;8.720.30;-
26.11.2008;8654.1;8.586.00;8.719.80;8.461.00;-
25.11.2008;8696.6;8.533.90;8.861.80;8.453.50;-
24.11.2008;8622.6;8.173.70;8.622.60;8.093.20;-
21.11.2008;7974.4;8.062.90;8.240.50;7.862.40;-
20.11.2008;7988.4;7.995.90;8.072.80;7.830.90;-
19.11.2008;8211.5;8.532.10;8.536.00;8.211.50;-
18.11.2008;8530.8;8.480.80;8.532.70;8.268.60;-
17.11.2008;8498.8;8.788.60;8.827.20;8.416.50;-
14.11.2008;8832.2;9.068.00;9.069.20;8.796.70;-
13.11.2008;8740.6;8.684.50;8.823.30;8.525.90;-
12.11.2008;8646.8;9.070.10;9.083.10;8.604.60;-
11.11.2008;8911.9;9.123.30;9.171.40;8.906.50;-
10.11.2008;9293.8;9.484.30;9.525.80;9.268.20;-
07.11.2008;9343.5;9.153.10;9.392.30;9.013.70;-
06.11.2008;9133.9;9.362.00;9.577.70;9.111.00;-
05.11.2008;9744.7;9.631.30;9.883.80;9.507.70;-
04.11.2008;9726.8;9.279.30;9.726.80;9.242.00;-
03.11.2008;9231.8;9.185.80;9.231.80;8.977.40;-
31.10.2008;9116;8.843.30;9.137.70;8.686.60;-
30.10.2008;8822.9;8.812.70;8.964.50;8.695.00;-
29.10.2008;8650.1;8.376.30;8.650.10;8.260.30;-
28.10.2008;7905.4;8.221.40;8.244.70;7.820.10;-
27.10.2008;8009.9;7.977.00;8.186.80;7.737.20;-
24.10.2008;8353.2;8.445.00;8.496.60;7.991.90;-
23.10.2008;8811.2;9.007.90;9.046.00;8.419.20;-
22.10.2008;8995.3;9.584.10;9.594.50;8.927.50;-
21.10.2008;9795;10.105.10;10.105.10;9.716.90;-
20.10.2008;9944.3;9.900.70;9.944.30;9.758.50;-
17.10.2008;9655.2;9.799.30;9.800.70;9.345.20;-
16.10.2008;9308.2;9.305.30;9.700.00;9.146.60;-
15.10.2008;9706.8;10.143.80;10.200.20;9.594.00;-
14.10.2008;10224.5;10.308.60;10.573.10;10.032.20;-
